trial_number,budget_1,budget_2,budget_3,budget_4,budget_5,budget_6,budget_7,budget_8,budget_9,budget_10,budget_11,budget_12,budget_13,budget_14,budget_15,budget_16
16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.10118868437975481,0.10304235530278565,0.10304235530278565,0.20510445021335014,0.27351090315437687,0.6136724449861329,0.6136724449861329,0.6136724449861329,0.9930188895167976,0.9990334746681827,0.9990334746681827,0.9990334746681827,0.9990334746681827,0.9990334746681827
24.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25.0,0.0,0.0,0.00039436100922439173,0.16826628292451729,0.1787826825968257,0.2540771546068321,0.518367745582416,0.518367745582416,0.518367745582416,0.518367745582416,0.518367745582416,0.518367745582416,0.518367745582416,0.518367745582416,0.518367745582416,0.518367745582416
26.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31.0,0.0,0.0,0.0085660085539463,0.603683053819561,0.603683053819561,0.603683053819561,0.603683053819561,0.603683053819561,0.603683053819561,0.603683053819561,0.603683053819561,0.603683053819561,0.603683053819561,0.603683053819561,0.603683053819561,0.603683053819561
32.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35.0,0.0,0.0,0.0,0.28687140655046467,0.28687140655046467,0.28687140655046467,0.28687140655046467,0.28687140655046467,0.28687140655046467,0.28687140655046467,0.28687140655046467,0.28687140655046467,0.28687140655046467,0.28687140655046467,0.28687140655046467,0.28687140655046467
36.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40.0,0.0,0.0,0.02585767174465087,0.02585767174465087,0.02585767174465087,0.8533644330062462,0.8533644330062462,0.8533644330062462,0.8533644330062462,0.9996689312934065,0.9996689312934065,0.9996689312934065,0.9996689312934065,0.9996689312934065,0.9996689312934065,0.9996689312934065
41.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43.0,0.0,0.0,0.0,0.0,0.20120040457367547,0.20120040457367547,0.20120040457367547,0.20120040457367547,0.20120040457367547,0.20120040457367547,0.20120040457367547,0.20120040457367547,0.20120040457367547,0.20120040457367547,0.20120040457367547,0.20120040457367547
44.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,0.6655305272417892,0.6655305272417892,0.6655305272417892,0.6672993356797323,0.6672993356797323,0.6672993356797323,0.6672993356797323,0.6672993356797323,0.6672993356797323,0.6672993356797323,0.6672993356797323,0.6672993356797323,0.6672993356797323,0.6672993356797323,0.6672993356797323
47.0,0.0,0.0,0.00044988236200904885,0.1759813293991407,0.2208173309555407,0.27269241572772346,0.6138885381223288,0.6138885381223288,0.6138885381223288,0.9927702319494613,0.9999481144236656,0.9999481144236656,0.9999481144236656,0.9999481144236656,0.9999481144236656,0.9999481144236656
48.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
